minX,maxX,minY,maxY,minZ,maxZ
-295.239,-285.239,15.7685,25.7685,0,183
-285.239,-275.239,15.7685,25.7685,0,183
-275.239,-265.239,15.7685,25.7685,0,183
-265.239,-255.239,15.7685,25.7685,0,183
-255.239,-245.239,15.7685,25.7685,0,183
-195.239,-185.239,15.7685,25.7685,0,149
-185.239,-175.239,15.7685,25.7685,0,149
-175.239,-165.239,15.7685,25.7685,0,149
-165.239,-155.239,15.7685,25.7685,0,149
-155.239,-145.239,15.7685,25.7685,0,149
-95.2389,-85.2389,15.7685,25.7685,0,149
-85.2389,-75.2389,15.7685,25.7685,0,149
-75.2389,-65.2389,15.7685,25.7685,0,149
-65.2389,-55.2389,15.7685,25.7685,0,149
-55.2389,-45.2389,15.7685,25.7685,0,149
74.7611,84.7611,15.7685,25.7685,0,140
84.7611,94.7611,15.7685,25.7685,0,140
94.7611,104.761,15.7685,25.7685,0,140
104.761,114.761,15.7685,25.7685,0,140
114.761,124.761,15.7685,25.7685,0,140
124.761,134.761,15.7685,25.7685,0,140
184.761,194.761,15.7685,25.7685,0,159
194.761,204.761,15.7685,25.7685,0,159
204.761,214.761,15.7685,25.7685,0,159
214.761,224.761,15.7685,25.7685,0,159
224.761,234.761,15.7685,25.7685,0,159
234.761,244.761,15.7685,25.7685,0,159
354.761,364.761,15.7685,25.7685,0,130
364.761,374.761,15.7685,25.7685,0,130
374.761,384.761,15.7685,25.7685,0,130
384.761,394.761,15.7685,25.7685,0,130
494.761,504.761,15.7685,25.7685,0,5.76802
554.761,564.761,15.7685,25.7685,0,3
564.761,574.761,15.7685,25.7685,0,3
574.761,584.761,15.7685,25.7685,0,3
584.761,594.761,15.7685,25.7685,0,67
594.761,604.761,15.7685,25.7685,0,67
-315.239,-305.239,25.7685,35.7685,0,183
-305.239,-295.239,25.7685,35.7685,0,183
-295.239,-285.239,25.7685,35.7685,0,183
-285.239,-275.239,25.7685,35.7685,0,183
-275.239,-265.239,25.7685,35.7685,0,183
-265.239,-255.239,25.7685,35.7685,0,183
-205.239,-195.239,25.7685,35.7685,0,149
-195.239,-185.239,25.7685,35.7685,0,149
-185.239,-175.239,25.7685,35.7685,0,149
-175.239,-165.239,25.7685,35.7685,0,149
-165.239,-155.239,25.7685,35.7685,0,149
-155.239,-145.239,25.7685,35.7685,0,149
-145.239,-135.239,25.7685,35.7685,0,149
-85.2389,-75.2389,25.7685,35.7685,0,149
-75.2389,-65.2389,25.7685,35.7685,0,149
-65.2389,-55.2389,25.7685,35.7685,0,149
74.7611,84.7611,25.7685,35.7685,0,140
84.7611,94.7611,25.7685,35.7685,0,140
94.7611,104.761,25.7685,35.7685,0,140
104.761,114.761,25.7685,35.7685,0,140
114.761,124.761,25.7685,35.7685,0,140
124.761,134.761,25.7685,35.7685,0,140
204.761,214.761,25.7685,35.7685,0,159
214.761,224.761,25.7685,35.7685,0,159
224.761,234.761,25.7685,35.7685,0,159
234.761,244.761,25.7685,35.7685,0,159
354.761,364.761,25.7685,35.7685,0,130
364.761,374.761,25.7685,35.7685,0,130
374.761,384.761,25.7685,35.7685,0,130
384.761,394.761,25.7685,35.7685,0,130
464.761,474.761,25.7685,35.7685,0,5.84807
494.761,504.761,25.7685,35.7685,0,9.02426
554.761,564.761,25.7685,35.7685,0,3
564.761,574.761,25.7685,35.7685,0,3
574.761,584.761,25.7685,35.7685,0,3
594.761,604.761,25.7685,35.7685,0,67
-305.239,-295.239,35.7685,45.7685,0,183
-295.239,-285.239,35.7685,45.7685,0,183
-285.239,-275.239,35.7685,45.7685,0,183
-275.239,-265.239,35.7685,45.7685,0,183
-215.239,-205.239,35.7685,45.7685,0,149
-205.239,-195.239,35.7685,45.7685,0,149
-195.239,-185.239,35.7685,45.7685,0,149
-185.239,-175.239,35.7685,45.7685,0,149
-175.239,-165.239,35.7685,45.7685,0,149
-165.239,-155.239,35.7685,45.7685,0,149
-155.239,-145.239,35.7685,45.7685,0,149
-135.239,-125.239,35.7685,45.7685,0,3
-75.2389,-65.2389,35.7685,45.7685,0,149
-25.2389,-15.2389,35.7685,45.7685,0,83
-15.2389,-5.23886,35.7685,45.7685,0,83
74.7611,84.7611,35.7685,45.7685,0,140
84.7611,94.7611,35.7685,45.7685,0,140
94.7611,104.761,35.7685,45.7685,0,140
104.761,114.761,35.7685,45.7685,0,140
114.761,124.761,35.7685,45.7685,0,140
124.761,134.761,35.7685,45.7685,0,140
174.761,184.761,35.7685,45.7685,0,3
184.761,194.761,35.7685,45.7685,0,3
194.761,204.761,35.7685,45.7685,0,3
204.761,214.761,35.7685,45.7685,0,3
214.761,224.761,35.7685,45.7685,0,3
234.761,244.761,35.7685,45.7685,0,3
244.761,254.761,35.7685,45.7685,0,10
254.761,264.761,35.7685,45.7685,0,10
264.761,274.761,35.7685,45.7685,0,10
304.761,314.761,35.7685,45.7685,0,3
314.761,324.761,35.7685,45.7685,0,3
324.761,334.761,35.7685,45.7685,0,3
334.761,344.761,35.7685,45.7685,0,3
354.761,364.761,35.7685,45.7685,0,130
364.761,374.761,35.7685,45.7685,0,130
374.761,384.761,35.7685,45.7685,0,130
384.761,394.761,35.7685,45.7685,0,130
-295.239,-285.239,45.7685,55.7685,0,183
-285.239,-275.239,45.7685,55.7685,0,183
-225.239,-215.239,45.7685,55.7685,0,117
-205.239,-195.239,45.7685,55.7685,0,149
-195.239,-185.239,45.7685,55.7685,0,149
-185.239,-175.239,45.7685,55.7685,0,149
-175.239,-165.239,45.7685,55.7685,0,149
-165.239,-155.239,45.7685,55.7685,0,149
-135.239,-125.239,45.7685,55.7685,0,3
-35.2389,-25.2389,45.7685,55.7685,0,83
-25.2389,-15.2389,45.7685,55.7685,0,83
-15.2389,-5.23886,45.7685,55.7685,0,83
-5.23888,4.76112,45.7685,55.7685,0,83
84.7611,94.7611,45.7685,55.7685,0,140
94.7611,104.761,45.7685,55.7685,0,140
104.761,114.761,45.7685,55.7685,0,140
114.761,124.761,45.7685,55.7685,0,140
124.761,134.761,45.7685,55.7685,0,140
174.761,184.761,45.7685,55.7685,0,3
214.761,224.761,45.7685,55.7685,0,3
234.761,244.761,45.7685,55.7685,0,3
244.761,254.761,45.7685,55.7685,0,10
254.761,264.761,45.7685,55.7685,0,10
264.761,274.761,45.7685,55.7685,0,10
274.761,284.761,45.7685,55.7685,0,10
304.761,314.761,45.7685,55.7685,0,3
314.761,324.761,45.7685,55.7685,0,3
324.761,334.761,45.7685,55.7685,0,3
334.761,344.761,45.7685,55.7685,0,3
364.761,374.761,45.7685,55.7685,0,130
374.761,384.761,45.7685,55.7685,0,130
384.761,394.761,45.7685,55.7685,0,130
394.761,404.761,45.7685,55.7685,0,130
434.761,444.761,45.7685,55.7685,0,5.99369
-235.239,-225.239,55.7685,65.7685,0,117
-225.239,-215.239,55.7685,65.7685,0,117
-215.239,-205.239,55.7685,65.7685,0,117
-195.239,-185.239,55.7685,65.7685,0,149
-185.239,-175.239,55.7685,65.7685,0,149
-175.239,-165.239,55.7685,65.7685,0,149
-45.2388,-35.2388,55.7685,65.7684,0,83
-35.2389,-25.2389,55.7685,65.7685,0,83
-25.2389,-15.2389,55.7685,65.7685,0,83
-15.2389,-5.23886,55.7685,65.7685,0,83
-5.23886,4.76114,55.7685,65.7685,0,83
4.76114,14.7611,55.7685,65.7685,0,83
174.761,184.761,55.7685,65.7685,0,3
184.761,194.761,55.7685,65.7685,0,3
194.761,204.761,55.7685,65.7685,0,3
204.761,214.761,55.7685,65.7685,0,3
214.761,224.761,55.7685,65.7685,0,3
224.761,234.761,55.7685,65.7685,0,3
234.761,244.761,55.7685,65.7685,0,3
244.761,254.761,55.7685,65.7685,0,11
254.761,264.761,55.7685,65.7685,0,3
264.761,274.761,55.7685,65.7685,0,8
274.761,284.761,55.7685,65.7685,0,8
304.761,314.761,55.7685,65.7685,0,3
314.761,324.761,55.7685,65.7685,0,3
324.761,334.761,55.7685,65.7685,0,3
334.761,344.761,55.7685,65.7685,0,3
484.761,494.761,55.7685,65.7685,0,8.62254
-245.239,-235.239,65.7685,75.7685,0,117
-235.239,-225.239,65.7685,75.7685,0,117
-225.239,-215.239,65.7685,75.7685,0,117
-215.239,-205.239,65.7685,75.7685,0,117
-205.239,-195.239,65.7685,75.7685,0,117
-185.239,-175.239,65.7685,75.7685,0,149
-165.239,-155.239,65.7685,75.7685,0,105
-55.2389,-45.2389,65.7685,75.7685,0,83
-45.2389,-35.2389,65.7685,75.7685,0,83
-35.2389,-25.2389,65.7685,75.7685,0,83
-25.2389,-15.2389,65.7685,75.7685,0,83
-15.2389,-5.23886,65.7685,75.7685,0,83
4.76114,14.7611,65.7685,75.7685,0,83
14.7611,24.7611,65.7685,75.7685,0,83
24.7611,34.7611,65.7685,75.7685,0,83
114.761,124.761,65.7685,75.7685,0,15
124.761,134.761,65.7685,75.7685,0,15
134.761,144.761,65.7685,75.7685,0,15
174.761,184.761,65.7685,75.7685,0,31
184.761,194.761,65.7685,75.7685,0,31
204.761,214.761,65.7685,75.7685,0,14
214.761,224.761,65.7685,75.7685,0,3
224.761,234.761,65.7685,75.7685,0,3
234.761,244.761,65.7685,75.7685,0,3
244.761,254.761,65.7685,75.7685,0,11
254.761,264.761,65.7685,75.7685,0,3
264.761,274.761,65.7685,75.7685,0,8
274.761,284.761,65.7685,75.7685,0,8
464.761,474.761,65.7685,75.7685,0,6.61144
484.761,494.761,65.7685,75.7685,0,5.52489
-255.239,-245.239,75.7685,85.7685,0,117
-245.239,-235.239,75.7685,85.7685,0,117
-235.239,-225.239,75.7685,85.7685,0,117
-225.239,-215.239,75.7685,85.7685,0,117
-215.239,-205.239,75.7685,85.7685,0,117
-205.239,-195.239,75.7685,85.7685,0,117
-195.239,-185.239,75.7685,85.7685,0,117
-175.239,-165.239,75.7685,85.7685,0,105
-165.239,-155.239,75.7685,85.7685,0,105
-155.239,-145.239,75.7685,85.7685,0,105
-65.2389,-55.2389,75.7685,85.7685,0,83
-55.2389,-45.2389,75.7685,85.7685,0,83
-45.2388,-35.2388,75.7685,85.7685,0,83
-35.2389,-25.2389,75.7685,85.7685,0,83
-25.2389,-15.2389,75.7685,85.7685,0,83
-15.2389,-5.23886,75.7685,85.7685,0,83
-5.23886,4.76114,75.7685,85.7685,0,83
14.7611,24.7611,75.7685,85.7685,0,83
24.7611,34.7611,75.7685,85.7685,0,83
34.7611,44.7611,75.7685,85.7685,0,83
114.761,124.761,75.7685,85.7685,0,15
124.761,134.761,75.7685,85.7685,0,15
134.761,144.761,75.7685,85.7685,0,15
174.761,184.761,75.7685,85.7685,0,31
184.761,194.761,75.7685,85.7685,0,31
194.761,204.761,75.7685,85.7685,0,31
204.761,214.761,75.7685,85.7685,0,14
214.761,224.761,75.7685,85.7685,0,3
224.761,234.761,75.7685,85.7685,0,3
234.761,244.761,75.7685,85.7685,0,3
244.761,254.761,75.7685,85.7685,0,3
254.761,264.761,75.7685,85.7685,0,11
-255.239,-245.239,85.7685,95.7685,0,117
-245.239,-235.239,85.7685,95.7685,0,117
-235.239,-225.239,85.7685,95.7685,0,117
-225.239,-215.239,85.7685,95.7685,0,117
-215.239,-205.239,85.7685,95.7685,0,117
-205.239,-195.239,85.7685,95.7685,0,117
-185.239,-175.239,85.7685,95.7685,0,105
-175.239,-165.239,85.7685,95.7685,0,105
-165.239,-155.239,85.7685,95.7685,0,105
-155.239,-145.239,85.7685,95.7685,0,105
-145.239,-135.239,85.7685,95.7685,0,105
-75.2389,-65.2389,85.7685,95.7685,0,83
-65.2389,-55.2389,85.7685,95.7685,0,83
-55.2389,-45.2389,85.7685,95.7685,0,83
-45.2389,-35.2389,85.7685,95.7685,0,83
-35.2389,-25.2389,85.7685,95.7685,0,83
-25.2389,-15.2389,85.7685,95.7685,0,83
-15.2389,-5.23886,85.7685,95.7685,0,83
14.7611,24.7611,85.7685,95.7685,0,83
24.7612,34.7612,85.7685,95.7685,0,83
34.7611,44.7611,85.7685,95.7685,0,83
44.7611,54.7611,85.7685,95.7685,0,83
114.761,124.761,85.7685,95.7685,0,15
124.761,134.761,85.7685,95.7685,0,15
134.761,144.761,85.7685,95.7685,0,15
174.761,184.761,85.7685,95.7685,0,31
184.761,194.761,85.7685,95.7685,0,31
194.761,204.761,85.7685,95.7685,0,31
-245.239,-235.239,95.7685,105.769,0,117
-235.239,-225.239,95.7685,105.769,0,117
-225.239,-215.239,95.7685,105.769,0,117
-215.239,-205.239,95.7685,105.769,0,117
-195.239,-185.239,95.7685,105.769,0,105
-185.239,-175.239,95.7685,105.769,0,105
-175.239,-165.239,95.7685,105.769,0,105
-165.239,-155.239,95.7685,105.769,0,105
-155.239,-145.239,95.7685,105.769,0,105
-145.239,-135.239,95.7685,105.769,0,105
-135.239,-125.239,95.7685,105.769,0,105
-85.2389,-75.2389,95.7685,105.769,0,83
-75.2389,-65.2389,95.7685,105.769,0,83
-65.2389,-55.2389,95.7685,105.769,0,83
-55.2389,-45.2389,95.7685,105.769,0,83
-45.2389,-35.2389,95.7685,105.769,0,83
-35.2389,-25.2389,95.7685,105.769,0,83
-25.2389,-15.2389,95.7685,105.769,0,83
24.7611,34.7611,95.7685,105.769,0,83
34.7611,44.7611,95.7685,105.769,0,83
44.7611,54.7611,95.7685,105.769,0,83
54.7611,64.7611,95.7685,105.769,0,83
394.761,404.761,95.7685,105.769,0,174
464.761,474.761,95.7685,105.769,0,6.78154
-285.239,-275.239,105.769,115.769,0,197
-235.239,-225.239,105.769,115.769,0,117
-225.239,-215.239,105.769,115.769,0,117
-205.239,-195.239,105.769,115.769,0,105
-195.239,-185.239,105.769,115.769,0,105
-185.239,-175.239,105.769,115.769,0,105
-175.239,-165.239,105.769,115.769,0,105
-165.239,-155.239,105.769,115.769,0,105
-155.239,-145.239,105.769,115.769,0,105
-145.239,-135.239,105.769,115.769,0,105
-85.2389,-75.2389,105.769,115.769,0,83
-75.2389,-65.2389,105.769,115.769,0,83
-65.2389,-55.2389,105.769,115.769,0,83
-55.2389,-45.2389,105.769,115.769,0,83
-45.2389,-35.2389,105.769,115.769,0,83
-35.2389,-25.2389,105.769,115.769,0,83
-25.2389,-15.2389,105.769,115.769,0,93
-15.2389,-5.23886,105.769,115.769,0,93
24.7611,34.7611,105.769,115.769,0,83
34.7611,44.7611,105.769,115.769,0,83
44.7611,54.7611,105.769,115.769,0,83
324.761,334.761,105.769,115.769,0,17
334.761,344.761,105.769,115.769,0,17
344.761,354.761,105.769,115.769,0,17
354.761,364.761,105.769,115.769,0,17
364.761,374.761,105.769,115.769,0,174
374.761,384.761,105.769,115.769,0,174
384.761,394.761,105.769,115.769,0,174
394.761,404.761,105.769,115.769,0,174
404.761,414.761,105.769,115.769,0,174
484.761,494.761,105.769,115.769,0,6.83263
-305.239,-295.239,115.769,125.769,0,197
-295.239,-285.239,115.769,125.769,0,197
-285.239,-275.239,115.769,125.769,0,197
-275.239,-265.239,115.769,125.769,0,197
-215.239,-205.239,115.769,125.769,0,105
-205.239,-195.239,115.769,125.769,0,105
-195.239,-185.239,115.769,125.769,0,105
-185.239,-175.239,115.769,125.769,0,105
-175.239,-165.239,115.769,125.769,0,105
-165.239,-155.239,115.769,125.769,0,105
-155.239,-145.239,115.769,125.769,0,105
-75.2389,-65.2389,115.769,125.769,0,83
-65.2389,-55.2389,115.769,125.769,0,83
-55.2389,-45.2389,115.769,125.769,0,83
-45.2389,-35.2389,115.769,125.769,0,83
-25.2389,-15.2389,115.769,125.769,0,93
-15.2389,-5.23886,115.769,125.769,0,93
-5.23886,4.76114,115.769,125.769,0,93
14.7611,24.7611,115.769,125.769,0,83
24.7611,34.7611,115.769,125.769,0,83
34.7611,44.7611,115.769,125.769,0,83
274.761,284.761,115.769,125.769,0,83
314.761,324.761,115.769,125.769,0,17
324.761,334.761,115.769,125.769,0,17
334.761,344.761,115.769,125.769,0,17
344.761,354.761,115.769,125.769,0,17
354.761,364.761,115.769,125.769,0,17
364.761,374.761,115.769,125.769,0,174
374.761,384.761,115.769,125.769,0,174
384.761,394.761,115.769,125.769,0,174
394.761,404.761,115.769,125.769,0,174
404.761,414.761,115.769,125.769,0,174
434.761,444.761,115.769,125.769,0,6.3743
-315.239,-305.239,125.768,135.768,0,197
-305.239,-295.239,125.768,135.768,0,197
-295.239,-285.239,125.768,135.768,0,197
-285.239,-275.239,125.768,135.768,0,197
-275.239,-265.239,125.768,135.768,0,197
-265.239,-255.239,125.768,135.768,0,197
-215.239,-205.239,125.768,135.768,0,105
-205.239,-195.239,125.768,135.768,0,105
-195.239,-185.239,125.768,135.768,0,105
-185.239,-175.239,125.768,135.768,0,105
-175.239,-165.239,125.768,135.768,0,105
-165.239,-155.239,125.768,135.768,0,105
-85.2389,-75.2389,125.768,135.768,0,25
-75.2389,-65.2389,125.768,135.768,0,25
-65.2389,-55.2389,125.768,135.768,0,83
-55.2389,-45.2389,125.768,135.768,0,83
-25.2388,-15.2388,125.768,135.768,0,93
-15.2389,-5.23886,125.768,135.768,0,93
-5.23886,4.76114,125.768,135.768,0,93
4.76114,14.7611,125.768,135.768,0,93
14.7611,24.7611,125.768,135.768,0,83
24.7611,34.7611,125.768,135.768,0,83
34.7611,44.7611,125.768,135.768,0,83
234.761,244.761,125.768,135.768,0,83
244.761,254.761,125.768,135.768,0,83
254.761,264.761,125.768,135.768,0,83
264.761,274.761,125.768,135.768,0,83
274.761,284.761,125.768,135.768,0,83
284.761,294.761,125.768,135.768,0,83
324.761,334.761,125.768,135.768,0,17
334.761,344.761,125.768,135.768,0,17
344.761,354.761,125.768,135.768,0,17
354.761,364.761,125.768,135.768,0,17
374.761,384.761,125.768,135.768,0,174
384.761,394.761,125.768,135.768,0,174
394.761,404.761,125.768,135.768,0,174
404.761,414.761,125.768,135.768,0,174
-315.239,-305.239,135.768,145.768,0,197
-305.239,-295.239,135.768,145.768,0,197
-295.239,-285.239,135.768,145.768,0,197
-285.239,-275.239,135.768,145.768,0,197
-275.239,-265.239,135.768,145.768,0,197
-255.239,-245.239,135.768,145.768,0,44
-205.239,-195.239,135.768,145.768,0,105
-195.239,-185.239,135.768,145.768,0,105
-185.239,-175.239,135.768,145.768,0,105
-175.239,-165.239,135.768,145.768,0,105
-95.2389,-85.2389,135.768,145.768,0,25
-65.2389,-55.2389,135.768,145.768,0,25
-45.2388,-35.2388,135.768,145.768,0,93
-35.2389,-25.2389,135.768,145.768,0,93
-25.2389,-15.2389,135.768,145.768,0,93
-15.2389,-5.23886,135.768,145.768,0,93
-5.23886,4.76114,135.768,145.768,0,93
4.76114,14.7611,135.768,145.768,0,93
14.7611,24.7611,135.768,145.768,0,93
24.7611,34.7611,135.768,145.768,0,83
74.7611,84.7611,135.768,145.768,0,12
84.7611,94.7611,135.768,145.768,0,12
184.761,194.761,135.768,145.768,0,83
194.761,204.761,135.768,145.768,0,83
204.761,214.761,135.768,145.768,0,83
214.761,224.761,135.768,145.768,0,83
224.761,234.761,135.768,145.768,0,83
234.761,244.761,135.768,145.768,0,83
244.761,254.761,135.768,145.768,0,83
254.761,264.761,135.768,145.768,0,83
264.761,274.761,135.768,145.768,0,83
274.761,284.761,135.768,145.768,0,83
284.761,294.761,135.768,145.768,0,83
324.761,334.761,135.768,145.768,0,17
354.761,364.761,135.768,145.768,0,17
374.761,384.761,135.768,145.768,0,174
384.761,394.761,135.768,145.768,0,174
394.761,404.761,135.768,145.768,0,174
404.761,414.761,135.768,145.768,0,174
414.761,424.761,135.768,145.768,0,174
504.761,514.761,135.768,145.768,0,9.1024
534.761,544.761,135.768,145.768,0,5.69877
-315.239,-305.239,145.768,155.768,0,197
-305.239,-295.239,145.768,155.768,0,197
-295.239,-285.239,145.768,155.768,0,197
-285.239,-275.239,145.768,155.768,0,197
-265.239,-255.239,145.768,155.768,0,44
-255.239,-245.239,145.768,155.768,0,44
-245.239,-235.239,145.768,155.768,0,44
-195.239,-185.239,145.768,155.768,0,105
-185.239,-175.239,145.768,155.768,0,105
-115.239,-105.239,145.768,155.768,0,154
-105.239,-95.2389,145.768,155.768,0,154
-95.2389,-85.2389,145.768,155.768,0,25
-65.2389,-55.2389,145.768,155.768,0,25
-55.2389,-45.2389,145.768,155.768,0,93
-45.2389,-35.2389,145.768,155.768,0,93
-35.2389,-25.2389,145.768,155.768,0,93
-25.2389,-15.2389,145.768,155.768,0,93
-15.2389,-5.23886,145.768,155.768,0,93
-5.23886,4.76114,145.768,155.768,0,93
4.76114,14.7611,145.768,155.768,0,93
64.7611,74.7611,145.768,155.768,0,3
74.7611,84.7611,145.768,155.768,0,3
84.7611,94.7611,145.768,155.768,0,12
94.7611,104.761,145.768,155.768,0,12
184.761,194.761,145.768,155.768,0,83
194.761,204.761,145.768,155.768,0,83
204.761,214.761,145.768,155.768,0,83
214.761,224.761,145.768,155.768,0,83
224.761,234.761,145.768,155.768,0,83
234.761,244.761,145.768,155.768,0,83
244.761,254.761,145.768,155.768,0,83
254.761,264.761,145.768,155.768,0,83
264.761,274.761,145.768,155.768,0,83
274.761,284.761,145.768,155.768,0,83
284.761,294.761,145.768,155.768,0,83
304.761,314.761,145.768,155.768,0,17
314.761,324.761,145.768,155.768,0,17
324.761,334.761,145.768,155.768,0,17
334.761,344.761,145.768,155.768,0,3
344.761,354.761,145.768,155.768,0,3
374.761,384.761,145.768,155.768,0,174
384.761,394.761,145.768,155.768,0,174
394.761,404.761,145.768,155.768,0,174
404.761,414.761,145.768,155.768,0,174
414.761,424.761,145.768,155.768,0,174
464.761,474.761,145.768,155.768,0,7.80471
-315.239,-305.239,155.768,165.768,0,197
-305.239,-295.239,155.768,165.768,0,197
-295.239,-285.239,155.768,165.768,0,197
-275.239,-265.239,155.768,165.768,0,44
-265.239,-255.239,155.768,165.768,0,44
-255.239,-245.239,155.768,165.768,0,44
-245.239,-235.239,155.768,165.768,0,44
-235.239,-225.239,155.768,165.768,0,44
-125.239,-115.239,155.768,165.768,0,154
-115.239,-105.239,155.768,165.768,0,154
-105.239,-95.2389,155.768,165.768,0,154
-95.2389,-85.2389,155.768,165.768,0,154
-85.2389,-75.2389,155.768,165.768,0,25
-75.2389,-65.2389,155.768,165.768,0,25
-65.2389,-55.2389,155.768,165.768,0,151
-55.2389,-45.2389,155.768,165.768,0,93
-45.2389,-35.2389,155.768,165.768,0,93
-35.2389,-25.2389,155.768,165.768,0,93
-25.2389,-15.2389,155.768,165.768,0,93
-15.2389,-5.23886,155.768,165.768,0,93
-5.23885,4.76115,155.768,165.768,0,93
54.7611,64.7611,155.768,165.768,0,3
64.7611,74.7611,155.768,165.768,0,3
74.7611,84.7611,155.768,165.768,0,3
84.7611,94.7611,155.768,165.768,0,3
94.7611,104.761,155.768,165.768,0,12
104.761,114.761,155.768,165.768,0,12
194.761,204.761,155.768,165.768,0,83
204.761,214.761,155.768,165.768,0,83
214.761,224.761,155.768,165.768,0,83
224.761,234.761,155.768,165.768,0,83
234.761,244.761,155.768,165.768,0,83
244.761,254.761,155.768,165.768,0,83
254.761,264.761,155.768,165.768,0,83
264.761,274.761,155.768,165.768,0,83
274.761,284.761,155.768,165.768,0,83
284.761,294.761,155.768,165.768,0,83
294.761,304.761,155.768,165.768,0,83
314.761,324.761,155.768,165.768,0,17
324.761,334.761,155.768,165.768,0,17
334.761,344.761,155.768,165.768,0,17
344.761,354.761,155.768,165.768,0,17
354.761,364.761,155.768,165.768,0,17
374.761,384.761,155.768,165.768,0,174
384.761,394.761,155.768,165.768,0,174
394.761,404.761,155.768,165.768,0,174
404.761,414.761,155.768,165.768,0,174
414.761,424.761,155.768,165.768,0,174
514.761,524.761,155.768,165.768,0,7.14695
-305.239,-295.239,165.768,175.768,0,197
-285.239,-275.239,165.768,175.768,0,44
-275.239,-265.239,165.768,175.768,0,44
-265.239,-255.239,165.768,175.768,0,44
-255.239,-245.239,165.768,175.768,0,44
-245.239,-235.239,165.768,175.768,0,44
-235.239,-225.239,165.768,175.768,0,44
-225.239,-215.239,165.768,175.768,0,44
-135.239,-125.239,165.768,175.768,0,154
-125.239,-115.239,165.768,175.768,0,154
-115.239,-105.239,165.768,175.768,0,154
-105.239,-95.2389,165.768,175.768,0,154
-95.2389,-85.2389,165.768,175.768,0,154
-85.2389,-75.2389,165.768,175.768,0,154
-75.2389,-65.2389,165.768,175.768,0,151
-65.2388,-55.2388,165.768,175.768,0,151
-55.2389,-45.2389,165.768,175.768,0,151
-45.2389,-35.2389,165.768,175.768,0,93
-35.2389,-25.2389,165.768,175.768,0,93
-25.2389,-15.2389,165.768,175.768,0,93
-15.2389,-5.23888,165.768,175.768,0,93
44.7611,54.7611,165.768,175.768,0,3
54.7612,64.7612,165.768,175.768,0,3
64.7611,74.7611,165.768,175.768,0,3
74.7611,84.7611,165.768,175.768,0,3
84.7611,94.7611,165.768,175.768,0,3
94.7611,104.761,165.768,175.768,0,3
104.761,114.761,165.768,175.768,0,12
114.761,124.761,165.768,175.768,0,12
194.761,204.761,165.768,175.768,0,83
204.761,214.761,165.768,175.768,0,83
214.761,224.761,165.768,175.768,0,83
224.761,234.761,165.768,175.768,0,83
234.761,244.761,165.768,175.768,0,83
244.761,254.761,165.768,175.768,0,83
254.761,264.761,165.768,175.768,0,83
264.761,274.761,165.768,175.768,0,83
274.761,284.761,165.768,175.768,0,83
284.761,294.761,165.768,175.768,0,83
294.761,304.761,165.768,175.768,0,83
314.761,324.761,165.768,175.768,0,17
324.761,334.761,165.768,175.768,0,17
334.761,344.761,165.768,175.768,0,17
344.761,354.761,165.768,175.768,0,17
354.761,364.761,165.768,175.768,0,17
364.761,374.761,165.768,175.768,0,17
374.761,384.761,165.768,175.768,0,174
384.761,394.761,165.768,175.768,0,174
394.761,404.761,165.768,175.768,0,174
404.761,414.761,165.768,175.768,0,174
414.761,424.761,165.768,175.768,0,174
-305.239,-295.239,175.768,185.768,0,44
-295.239,-285.239,175.768,185.768,0,44
-285.239,-275.239,175.768,185.768,0,44
-275.239,-265.239,175.768,185.768,0,44
-265.239,-255.239,175.768,185.768,0,44
-255.239,-245.239,175.768,185.768,0,44
-245.239,-235.239,175.768,185.768,0,44
-235.239,-225.239,175.768,185.768,0,44
-225.239,-215.239,175.768,185.768,0,44
-215.239,-205.239,175.768,185.768,0,44
-135.239,-125.239,175.768,185.768,0,154
-125.239,-115.239,175.768,185.768,0,154
-115.239,-105.239,175.768,185.768,0,154
-105.239,-95.2389,175.768,185.768,0,154
-95.2389,-85.2389,175.768,185.768,0,154
-85.2389,-75.2389,175.768,185.768,0,154
-75.2389,-65.2389,175.768,185.768,0,154
-65.2389,-55.2389,175.768,185.768,0,151
-55.2389,-45.2389,175.768,185.768,0,151
-35.2389,-25.2389,175.768,185.768,0,93
-25.2389,-15.2389,175.768,185.768,0,93
44.7611,54.7611,175.768,185.768,0,3
54.7611,64.7611,175.768,185.768,0,3
64.7611,74.7611,175.768,185.768,0,3
74.7611,84.7611,175.768,185.768,0,3
84.7611,94.7611,175.768,185.768,0,3
94.7611,104.761,175.768,185.768,0,3
104.761,114.761,175.768,185.768,0,3
114.761,124.761,175.768,185.768,0,12
124.761,134.761,175.768,185.768,0,12
204.761,214.761,175.768,185.768,0,83
214.761,224.761,175.768,185.768,0,83
224.761,234.761,175.768,185.768,0,83
234.761,244.761,175.768,185.768,0,83
244.761,254.761,175.768,185.768,0,83
254.761,264.761,175.768,185.768,0,83
264.761,274.761,175.768,185.768,0,83
274.761,284.761,175.768,185.768,0,83
284.761,294.761,175.768,185.768,0,83
294.761,304.761,175.768,185.768,0,83
314.761,324.761,175.768,185.768,0,17
324.761,334.761,175.768,185.768,0,17
334.761,344.761,175.768,185.768,0,17
344.761,354.761,175.768,185.768,0,17
354.761,364.761,175.768,185.768,0,17
364.761,374.761,175.768,185.768,0,17
384.761,394.761,175.768,185.768,0,174
